"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC1400002204.mm.2";3,37703326068845;3,53758792538627;3,18139588510664;3,52661894294979;3,10135116609535;3,30325516744336;3,38077006121003;3,25694055019315;3,82295172429561;3,62845155336379;3,14618144529612
"TC1400002206.mm.2";2,4946857106193;2,18101686205589;2,22772485537673;2,35172600808264;2,4896657569596;2,33615017706562;2,9394678894287;2,69049841718857;2,15146424843829;2,24121499496927;2,16196789450073
"TC1400000951.mm.2";5,22783500735188;5,13539593542922;5,3744737574341;4,83029293456039;5,62407446932725;5,58327720253351;5,13421083239212;5,43876225704078;5,40214424414655;5,553404382654;5,03393163030564
"TC1400002311.mm.2";2,64910537617462;2,31376561335866;2,47770254736198;2,81222091538731;2,83680144899432;2,93574172785538;2,77630675535243;2,85066881911375;2,69641248971781;3,25349345262489;2,35963261706871
"TC0600001974.mm.2";4,89796886275465;4,49594837101499;4,98142250657186;5,17298438758144;4,6961657657162;4,74419576612408;5,49717091793098;4,37294733889555;4,58676688847651;4,40932903414048;4,77439903557441
"TC1400002345.mm.2";6,02329280329448;5,87344106376278;5,50346379181123;6,11070321089942;6,10695896806929;6,2233392801684;5,73813872462121;6,04246380873127;6,11749092809454;6,06570796152901;6,08357812708747
"TC0900001414.mm.2";9,52004792622555;9,34076853398408;9,44404074675751;9,49080256262755;9,06263113819558;9,1493793135909;9,19989790368552;9,4097216355589;9,25264158386848;8,94443736271119;9,04529329106293
"TC1400001078.mm.2";4,80077258385002;3,9963505559614;4,62215697861424;4,36700909180383;4,1281186509909;4,21737613840511;4,51770203690946;4,2717030501547;4,11132699404053;4,80406259124995;4,38016489688876
"TC0400003170.mm.2";1,62173456890717;1,61686868892904;1,71911722403457;1,68439034134195;1,84999850416719;1,62763321714562;1,90255837019998;1,33033890468173;1,71069423625444;1,47416066943683;2,77454904942003
"TC0300000705.mm.2";3,38747155198662;3,75477872807774;3,0797459830733;3,20428175484026;3,34320273299801;4,19585097832162;3,52818584754182;3,46034235337085;3,98850733194929;3,24322001404283;4,39333262053371
"TC0500003417.mm.2";4,01936525289166;3,5281225516688;3,65553753525157;3,30528313726217;3,42320219199581;3,79688275085315;3,2582510506789;3,31955259031629;5,01075143117458;5,33829851295704;5,46930617105988
"TC0300000784.mm.2";9,06771126101772;9,05423370673487;8,76398380322854;9,12683963287112;8,77536921056788;8,9873593852657;8,99787828406993;8,99116958231811;8,86425422076562;9,21705086575397;9,02189702457524
"TC0800000645.mm.2";1,96541672974177;2,49228608248469;1,58497381318168;2,5047297573852;1,71043488573685;1,71163962699978;2,5240471370614;1,95255521035908;1,96398552246382;1,956719307806;1,59441216794165
"TC1000000050.mm.2";7,74242146476602;8,13117615111395;8,09897856248024;7,93150769396788;7,87345899921304;8,01813867308505;7,6557288307972;7,94148753203785;7,92301954221898;8,23995471700918;7,91010935350069
"TC0600002161.mm.2";3,33050781485389;3,30263811471636;2,9093350231151;3,85557620099419;3,96449387148467;3,09021857008211;3,66932284230661;3,45780974628794;3,78420756462122;3,35751367809987;3,46734140479823
"TC1400002689.mm.2";2,81058121301176;2,51553257525832;3,19209366344455;3,65752431375219;2,65072996052977;2,555744064183;3,61281893355907;2,82605556818964;2,76918527079579;2,72263527091571;3,04801750152783
"TC1600002015.mm.2";3,3186455451465;3,45445860880854;3,43047225976947;3,7018350274724;3,64434795758691;3,66445690245198;3,7680688172747;3,9589688556157;3,85980779480608;3,30777201931545;3,30344489647556
"TC1400002714.mm.2";8,35610819369928;8,12073836605808;8,08979863563982;8,38975974783796;7,91650531314276;7,93715010290053;7,9905434363079;8,07294261641582;8,11533675101115;8,37849172755082;8,19477478536019
"TC0200000559.mm.2";3,55365808243907;3,6352843756162;3,18197152620765;3,60763367956819;3,72636309431906;4,02782164212926;3,11198504996314;3,49237581287996;2,82946470836845;3,17058850317056;3,44176208186849
"TC1400002725.mm.2";2,13580103697266;2,20563402229339;2,12477838784376;2,04102475354561;1,93529739310244;2,44449822929218;2,29725797793899;1,97038536576378;2,1712812476163;2,18431794013259;2,69470023697823
"TC1500000010.mm.2";3,29628660438173;2,92942469653427;3,10544242876456;3,86108731859039;3,035641284446;3,17101774899861;3,20480968314493;3,29394411048725;3,08235731229169;3,15854090840349;2,85598489715476
"TC1500001152.mm.2";6,4529339136372;6,67502580714663;6,35635070793157;6,51762546784192;6,46229119614705;6,68848713967135;5,93692311652235;6,43675325399382;5,50361138396496;6,40513152807347;6,08960158076583
"TC1500001212.mm.2";4,0067876763994;3,72234665750182;3,98281794727668;3,85768736064075;4,5376634586382;4,76639706786126;4,21501736163128;3,92409996560245;4,26303918320694;3,92217413436524;3,79064930881519
"TC1500000090.mm.2";7,06785513115668;7,13129077217057;7,35783116139485;7,28810055974269;7,07305932793306;7,32819576498012;6,85045582086205;7,07766555914302;7,07974462396731;6,9406002960699;7,38413486447366
"TC1500001737.mm.2";3,30684896461017;2,45695293839583;3,26414998654042;2,72598076581487;3,4288586063062;2,94730741805408;2,50739426260722;3,21190641153301;2,72520535424851;2,92364812214968;3,64003745857853
"TC1500001717.mm.2";3,38161809677069;3,46536026893649;2,81080887148404;3,27828622025082;3,60304524685902;2,4868178686488;3,14739092711679;3,69035537185277;3,67781450950147;4,30759566779492;3,455675646835
"TC1500001339.mm.2";2,5877401437407;2,70956930571709;2,86976246327661;3,67227841907398;2,44994575720568;2,70956930571709;2,64006689862884;2,75213051472107;2,70956930571709;2,66809554473934;2,25985325656722
"TC1500000239.mm.2";3,60791434682617;3,79572195421745;3,37867927356991;3,98860168477854;3,72736372047131;3,47462717772105;2,82250001000015;3,4673456116688;3,68150709023828;3,44695105692499;2,88286658919937
"TC0300002268.mm.2";3,36920296895679;3,5805340638583;4,01324349123448;4,11618045375227;3,83214044762386;3,96610638342907;3,42528175032704;4,44275690886799;4,79529068935042;3,61555479808652;3,20782843997998
"TC0900002472.mm.2";8,09032359105283;8,07118108485168;8,09280705973724;7,98609411331274;7,90441940796455;8,06960149521388;8,20328465256259;8,06491056786166;8,10621394641982;7,94830691040459;7,83496156724198
"TC1100002914.mm.2";8,29826250829344;8,37690724459208;8,71125110958189;8,20529125127153;8,69549423977339;8,60545962232176;8,1954386743967;8,40195083823617;8,31814181954695;8,20231590187247;8,41580726595592
"TC1500001431.mm.2";7,62513427598032;7,59267476504381;7,28590868899598;7,87194055473091;7,68591002782132;7,33093046825734;7,50573253065705;7,36331129901132;7,96580356208585;7,94811434088724;7,52419816693873
"TC1500001457.mm.2";3,3980452510118;3,84055667649965;3,23765842796298;3,3392607225187;3,55429559734641;3,46430847516771;3,0331642145581;2,82541505219192;3,01072194171757;3,19104425714406;3,38052630993721
"TC1500001464.mm.2";5,23138944470479;5,75548420569183;5,04035440971139;4,44998830389953;5,57224724864513;5,17842713713488;3,5328774551467;4,93842756222744;5,0147356414924;4,93568932287453;5,45924976783391
"TC1900000168.mm.2";9,49467173984765;9,53329496107657;9,5310694443046;9,51237433253532;9,45913527414257;9,45723307012213;8,84703645975144;9,41326965950045;9,26399399372475;9,51905904723764;9,44719883847499
"TC1500001480.mm.2";1,77134368569899;1,53217149742141;1,7319307314712;2,01245431249199;1,7829629731629;1,96359307075771;1,69024432576049;1,57553511564363;1,688697531881;1,66432825370077;1,73129190034443
"TC1000003148.mm.2";7,91559867086518;8,09065706123029;8,16411629974106;7,97604605285183;8,35056217063246;8,47993631088187;8,18078048468731;8,25915995953664;8,50535708951805;9,50999780101522;8,70477681581422
"TC1500000374.mm.2";3,38809708094744;3,21770218265804;3,26580624526142;3,29281638392737;3,15769466441052;3,57971769023519;2,95925851291325;3,63650481446242;3,59612467070218;3,28065967914536;3,28107059661562
"TC1500000375.mm.2";3,03880226986848;2,85712464247991;3,13066552195124;2,88005513734301;2,68827931914037;2,79831403242229;2,21409661187635;3,02275502772413;2,85466103429882;2,63708384846122;3,30602011688672
"TC1500000387.mm.2";3,19756826448224;3,22911371500875;3,50950893793541;3,20856884938729;3,07262789715777;2,78060693296458;4,05888659185641;3,31750579027418;3,22622977663184;3,31750579027418;3,60347073506991
"TC0600001035.mm.2";9,40227992367943;9,63463971124711;9,79996058980486;9,34311235880447;9,88978500247186;10,2389005450452;9,46803372994982;9,83928308208271;9,71790388893722;9,92139860865886;9,89014507330393
"TC1500000408.mm.2";4,9949159798345;4,01200850114312;4,68398647567266;3,9372410005403;4,16860624204693;3,70219666957678;4,52762186414083;4,31530290494401;4,24082057103412;4,18115900403172;3,89869344206054
"TC0X00001383.mm.2";6,544247019829;6,30635244481902;6,02042591575918;6,64893324340898;5,74807222885819;6,13386201259287;5,49478622639629;5,83842232946921;5,98683498500103;5,73428770213134;6,34403354067427
"TC0500001506.mm.2";2,90240322536604;3,82993825196503;4,0737278514786;3,20253320408092;4,13793960061341;3,86580190177752;4,54800134002357;4,19164391598989;4,07889341581167;3,65942593068773;3,25807785921958
"TC0500000277.mm.2";9,82167152465919;9,79340221258729;9,71290824583371;9,78533517208812;9,71586548980342;9,73568788545257;9,85414300943344;9,6222756365518;9,67494754627678;9,83119911923224;9,74142895625782
"TC1500000485.mm.2";7,74491279586581;7,75609008595487;7,58420042341713;7,43827670331436;7,55510264865176;7,62482449841009;7,86456799530141;7,84753386800727;7,56807309717138;7,84416719999973;7,60221567264923
"TC1500001689.mm.2";10,2161228115188;10,0964669315566;10,3330270445425;10,172052765653;10,3380079802014;10,3379405314427;9,92102124031291;10,2233397406338;10,1114827342089;10,0430841761032;10,5396116050734
"TC1500001700.mm.2";4,00568119837844;3,96876766350954;4,14903014150172;4,54942264967826;4,07563841707464;4,08045058809497;4,07939198964874;4,22877100373767;4,17888217844389;4,21283325642691;4,08034759150656
"TC0800001862.mm.2";4,2992501095022;5,71100653119819;5,36451698251425;5,59079624106907;5,09596091903256;5,64078605301401;4,55424361310098;5,42081018532931;4,74016356473877;4,99618838720374;4,61982881234593
"TC1500001796.mm.2";5,58435957166777;5,79848238464598;5,56178857806384;5,3843313033166;6,14256290302898;5,40715377217838;5,04821982864448;5,59678346536263;4,83598691701942;5,64033655862812;5,73792018941338
"TC1400000318.mm.2";6,20278980646551;6,12826921095563;6,3905859141361;6,55512996326238;6,09601058062631;6,20179636327594;6,13427492348263;6,2836417943624;6,14355448464137;6,64159534498928;6,53093627981972
"TC1500001818.mm.2";4,17213468438909;3,82257262598324;4,23468133878086;4,15701937860945;3,66103519875632;3,91720111491306;4,29661563386612;3,77276281942785;4,23140296213393;3,8142811046153;3,51430369295543
"TC1500001823.mm.2";5,6759342855515;4,21213346722798;4,66013622599434;5,18381505760006;4,32891588516823;4,57704182292659;4,5865458188827;4,85756577434105;4,18466713324043;4,11257956997167;4,39808797922049
"TC1500000696.mm.2";8,20182558623829;8,15320304003039;8,20994629126109;8,31994769861155;8,43452875843219;8,52702707539637;7,86952161820185;8,42935413362203;8,2993572045821;8,07183059700609;8,45494709568618
"TC1500000699.mm.2";4,30120963010309;4,68140565765821;4,59574114172727;4,73029714786141;5,05950005493703;4,80208306521352;4,75121416729275;5,26508792017366;4,81198475265641;4,7171989298993;4,92803788890921
"TC1500001968.mm.2";4,68692894110186;5,04591087107944;4,55142540391579;4,69511459681269;4,88581041596222;4,44826315589125;4,32443088505473;4,98741078490247;4,7887785501351;5,28911120378493;5,21408222454448
"TC0100000817.mm.2";4,23196794157091;3,98867902517894;4,24246131287957;4,27013681489146;4,2649047597315;4,48499904310652;4,08315551175705;4,29790243878702;5,14428711066325;5,76079379634404;4,17265967792294
"TC0400001612.mm.2";3,61744874690644;4,14791331371584;4,27462557295726;3,80106763405278;3,85216042849458;4,13247517733194;4,42718477160302;3,968626116009;3,98129315992065;3,42077552450854;4,14053731560513
"TC1500000825.mm.2";5,66269296505135;5,74656803835771;5,45851075415005;5,42187998259738;5,52509422009556;5,7655513674761;5,34989040662376;5,37035584894147;5,82087516702776;5,50724700889692;5,33656541190066
"TC0900002427.mm.2";3,90926822937553;4,52473319939306;4,44336722959339;4,62607554588626;4,83032894248907;5,11604373651573;5,93233931405075;5,46177145765484;4,9453556194263;4,81455697943846;4,75372962797903
"TC0900001128.mm.2";4,06622850807671;3,64915733937912;3,79346933501557;3,58733240699875;3,29654780739556;3,6977868941384;3,53210608373856;3,20689892185922;3,5736854288695;3,2825005486723;2,68161160067913
"TC1500002032.mm.2";2,3373146592461;2,32248243702771;2,20626619528676;2,8231484753608;2,75356058605886;2,39904219888659;2,22700504420644;2,76208585407945;2,09325065166398;2,84960095716921;2,53672510495555
"TC0500003180.mm.2";7,93588122243895;8,38990315182614;8,5283361936061;7,82459220978837;8,64951339888242;8,73363307075697;8,50405520465545;8,61383573023246;8,24725539671645;8,40088447296666;8,10326386807919
"TC1500002076.mm.2";4,42755740590823;3,88997559843252;4,02439412289783;4,91882712902064;4,33020503841414;4,4264964473076;4,54772888901782;4,64783640795435;4,46419614697231;3,92204665467547;4,69993291954148
"TC0500001349.mm.2";6,97843260646035;7,1192272992406;7,2391029144755;7,07681933362903;7,41460250350914;7,65240964357449;6,96662203850804;7,23217052949466;7,04727144068897;7,26405991165246;6,97349097809771
"TC1500000907.mm.2";3,74141398157698;3,66951412381322;3,64467556430818;3,98382733950004;3,0996582667533;3,55205780694348;2,78019504564119;3,32440716078744;3,1796019414794;3,99264805538831;3,10199977622574
"TC0500001239.mm.2";9,78352809746098;10,5909390287543;10,3969015130935;9,29677727788267;10,9687439242778;11,106306672814;9,37384565051893;10,5711491999079;10,4883241109215;11,0290361611807;9,99317264580426
"TC0X00002116.mm.2";2,74393151900713;2,25743828782642;2,41063833664525;2,28055491257066;2,58652340586942;2,69857885448211;2,53100074570396;2,2208839098359;2,27236057368495;2,61947838725398;1,98983287389518
"TC1100002515.mm.2";2,78941200562002;2,7399688876758;2,2275243527857;3,13040093601663;2,59507830174302;2,73132978883592;2,95721556978865;2,91517629972465;2,59166272501872;2,31230488935008;2,5408012644581
"TC1500000960.mm.2";5,29921176174556;4,43617436072937;4,64149628996029;5,29748141016213;4,63362223464736;5,83024792276533;5,10419127061785;3,94939712236157;5,27245171531039;6,49060017488512;5,77805023254045
"TC0800002188.mm.2";4,15752667421996;4,18610614582326;4,06900818735128;4,120711506404;4,16901742059159;3,97588950372918;3,89979535258372;4,13353623684601;4,0313139791087;4,64303589694504;4,41550289704674
"TC1500000971.mm.2";2,80404129885518;2,76988068862997;2,84952793334196;3,05415183849133;2,71218843792369;2,6307305561909;2,61939985815791;2,19040745925372;2,69775783294788;2,75321596547246;2,73243313575404
"TC1500002170.mm.2";2,27032273382003;2,82132123272273;2,08161625522715;2,27000265580295;2,44313291046212;3,00877238546048;1,97516516373677;2,5646818507405;3,39862231162711;2,16705123506616;2,73263386079209
"TC1500002203.mm.2";2,16680596184863;2,53870220263983;2,69060259487955;2,25972400450094;1,83390951518331;1,54375619563518;3,16200343502743;2,31240283822383;2,30383113473785;2,22680309736476;1,97347532722159
"TC0700001332.mm.2";5,52092973552606;5,90311608975962;5,26167151718312;5,74523232278933;5,1454334110122;5,60123790678445;4,56119376039173;5,47345358626315;5,66577100266463;5,87771666212446;5,84945963712951
"TC1500001033.mm.2";9,73354622325133;9,59039158547501;9,74795237470541;9,80021188993482;9,588789082029;9,73800797820905;9,65139149662608;9,70884679195882;9,39700798758489;9,82281533438475;9,45456781292759
"TC1200000083.mm.2";5,59438778532857;4,69337531135292;4,49836770730066;4,92797858609716;4,94400423730308;4,57631778606905;5,24923899514063;4,6670225316597;6,3185756737438;5,91918050408335;6,02710548706663
"TC1500002263.mm.2";4,27074573915037;4,54102218408816;4,07383175499892;3,60990750602614;5,06041709487544;3,94358890591261;4,45776044792931;3,5362471270483;3,27157319727159;3,91301215875055;4,22890997101166
"TC0700000351.mm.2";2,34257320119619;2,53492839209976;2,59654448029374;2,37460498115347;2,34986656975664;2,46877073228444;2,51950988567045;2,35775176235539;2,93437692235299;2,51214889837242;2,48784840862307
"TC1700000464.mm.2";5,52048189811858;6,06240790505306;5,93242823160906;6,12540417128872;7,00073476594848;6,82442729950948;5,9721420531228;6,23809361043549;5,37810021335036;6,43041977915592;5,94460401727494
"TC1600001156.mm.2";3,92219529034032;4,30340631577893;4,46336713880938;4,00049016344453;3,46228028085335;3,00036166814419;3,7078129713015;2,95313949628894;4,09873908369273;4,61034340206387;3,90748673577584
